crn,profId,location,days,start_date,end_date,start_time,end_time,course,term
81033,437,TBA,,2019-9-04,2019-12-05,TBA,TBA,568,2019fall
87685,438,DENT 334,M,2019-9-03,2019-12-13,9:30,11:20,569,2019fall
87688,439,DENT 334,M,2019-9-03,2019-12-13,13:30,16:20,570,2019fall
87690,440,DENT 334,M,2019-9-03,2019-12-13,8:30,9:20,571,2019fall
87686,438,DENT 334,W,2019-9-03,2019-12-13,8:30,10:20,572,2019fall
87687,439,DENT 334,T,2019-9-03,2019-12-13,9:30,11:20,573,2019fall
80701,441,HLTH GA80,M,2019-8-12,2019-11-22,10:30,12:20,574,2019fall
80548,260,HLTH 2254,W,2019-8-12,2019-11-22,13:30,15:20,575,2019fall
82223,442,HLTH GB10,T,2019-8-12,2019-11-22,13:00,13:50,576,2019fall
80839,443,HLTH GB10,T,2019-9-03,2019-9-03,8:00,8:50,577,2019fall
80555,444,HLTH 2254,M,2019-8-12,2019-11-22,8:30,10:20,578,2019fall
85755,445,TBA,MF,2019-8-12,2019-8-30,13:00,16:20,579,2019fall
80718,446,TBA,M,2019-8-12,2019-11-22,8:00,9:50,580,2019fall
82529,447,DENT 335,M,2019-8-12,2019-11-22,10:00,11:20,581,2019fall
87650,448,HLTH 2254,T,2019-8-12,2019-11-22,8:00,8:50,582,2019fall
80849,444,HLTH GA80,M,2019-8-12,2019-11-22,13:30,14:20,583,2019fall
80861,442,HLTH GB10,W,2019-8-12,2019-11-22,13:30,14:20,584,2019fall
83553,443,HLTH 2254,T,2019-9-03,2019-9-03,9:00,11:50,585,2019fall
80870,449,HLTH 2254,F,2019-8-12,2019-11-22,13:00,13:50,586,2019fall
80887,449,HLTH GB10,F,2019-8-12,2019-11-22,8:00,8:50,587,2019fall
80888,450,HLTH GA80,W,2019-8-12,2019-11-22,8:00,9:20,588,2019fall
80892,451,DENT 335,R,2019-8-12,2019-11-22,11:30,12:20,589,2019fall
85320,452,HLTH 2254,R,2019-8-12,2019-11-22,8:00,8:50,590,2019fall
87642,441,TBA,M,2019-8-12,2019-11-22,8:00,9:50,591,2019fall
85321,118,HLTH 1150,MWF,2019-9-04,2019-12-06,11:30,12:20,592,2019fall
85407,118,HLTH 2A90,R,2019-9-12,2019-9-12,15:30,17:20,592,2019fall
80893,446,HLTH GA80,T,2019-8-12,2019-11-22,14:30,15:20,593,2019fall
86525,453,HLTH 2200,W,2019-8-12,2019-11-22,13:30,16:20,594,2019fall
85328,454,TBA,,2019-8-12,2019-11-22,TBA,TBA,595,2019fall
80979,448,DENT 201,T,2019-8-12,2019-11-22,9:00,11:20,596,2019fall
80894,455,HLTH GA80,F,2019-8-12,2019-11-22,12:30,13:20,597,2019fall
80984,442,DENT 201,M,2019-8-12,2019-11-22,9:00,11:20,598,2019fall
80995,456,DENT 201,R,2019-8-12,2019-11-22,9:00,11:20,599,2019fall
81004,457,HLTH 2254,W,2019-8-12,2019-11-22,10:30,11:20,600,2019fall
81009,458,HLTH GA80,M,2019-8-12,2019-11-22,12:30,13:20,601,2019fall
81018,450,HLTH GA80,T,2019-8-12,2019-11-22,8:00,8:50,602,2019fall
80692,459,HLTH GA80,R,2019-8-12,2019-11-22,15:30,16:20,603,2019fall
85875,452,DENT 201,M,2019-8-12,2019-11-22,9:00,11:20,604,2019fall
81066,460,HLTH GA80,R,2019-8-12,2019-11-22,8:00,8:50,605,2019fall
81070,450,TBA,,2019-8-12,2019-11-22,TBA,TBA,606,2019fall
82348,458,HLTH GA80,M,2019-8-12,2019-11-22,8:00,8:50,607,2019fall
81071,461,HLTH GA80,F,2019-8-12,2019-11-22,8:00,8:50,608,2019fall
81122,462,HLTH 2254,W,2019-8-12,2019-11-22,8:30,10:20,609,2019fall
85757,446,TBA,,2019-9-04,2019-11-29,TBA,TBA,610,2019fall
81248,448,DENT 201,T,2019-8-12,2019-11-29,9:00,11:20,611,2019fall
81251,444,DENT 335,F,2019-8-12,2019-11-29,12:30,13:20,612,2019fall
81252,463,DENT 335,T,2019-8-12,2019-11-29,8:00,8:50,613,2019fall
81253,456,DENT 201,R,2019-8-12,2019-11-29,9:00,11:20,614,2019fall
81254,457,DENT 335,F,2019-8-12,2019-11-29,8:00,8:50,615,2019fall
81263,458,DENT 335,T,2019-8-12,2019-11-29,12:30,13:20,616,2019fall
87377,462,DENT 335,M,2019-8-12,2019-11-29,12:30,13:20,617,2019fall
81128,450,DENT 335,M,2019-8-12,2019-11-29,8:00,8:50,618,2019fall
85877,452,DENT 201,M,2019-8-12,2019-11-29,9:00,11:20,619,2019fall
80686,451,DENT 335,W,2019-8-12,2019-11-29,16:30,17:50,620,2019fall
82575,458,DENT 201,M,2019-8-12,2019-11-29,9:00,11:20,621,2019fall
81267,441,DENT 335,W,2019-8-12,2019-11-29,8:00,8:50,622,2019fall
87133,461,DENT 201,MTWRF,2019-8-12,2019-11-29,13:30,16:20,623,2019fall
80725,464,JMITCH 186,TR,2019-9-04,2019-12-07,10:00,11:20,624,2019fall
81343,465,PA ,W,2019-9-04,2019-12-05,9:00,11:50,624,2019fall
86636,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
86637,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
86638,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
86640,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
86641,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
87700,466,TBA,,2019-9-04,2019-12-05,TBA,TBA,625,2019fall
80046,36,JMITCH 131,TR,2019-9-04,2019-12-05,12:30,13:50,43,2019fall
80048,36,JMITCH 141,M,2019-9-04,2019-12-05,10:00,11:20,43,2019fall
80049,36,JMITCH 141,T,2019-9-04,2019-12-05,10:00,11:20,43,2019fall
80050,36,JMITCH 141,W,2019-9-04,2019-12-05,10:00,11:20,43,2019fall
80051,36,JMITCH 141,R,2019-9-04,2019-12-05,10:00,11:20,43,2019fall
80047,467,JMITCH 83,TR,2019-9-04,2019-12-05,10:00,11:50,626,2019fall
82074,464,JMITCH 282,MW,2019-9-04,2019-12-05,8:30,9:50,627,2019fall
82075,468,JMITCH 282,MW,2019-9-04,2019-12-05,10:00,11:20,627,2019fall
82076,469,JMITCH 282,TR,2019-9-04,2019-12-05,11:30,12:50,627,2019fall
82077,468,JMITCH 282,TR,2019-9-04,2019-12-05,10:00,11:20,627,2019fall
82078,464,JMITCH 282,TR,2019-9-04,2019-12-05,8:30,9:50,627,2019fall
82079,470,JMITCH 282,MW,2019-9-04,2019-12-05,11:30,12:50,627,2019fall
82080,471,JMITCH 161,TR,2019-9-04,2019-12-05,12:00,13:20,627,2019fall
87668,472,JMITCH 282,T,2019-9-04,2019-12-05,18:00,20:50,627,2019fall
87796,473,JMITCH 161,MW,2019-9-04,2019-12-05,10:00,11:20,627,2019fall
82270,465,PA ,F,2019-9-04,2019-12-05,9:30,12:20,627,2019fall
81532,474,ARCH 124,TR,2019-9-04,2019-12-05,10:00,11:20,628,2019fall
80053,37,JMITCH 88,MWF,2019-9-04,2019-12-05,10:00,11:20,44,2019fall
80054,475,JMITCH 192,MWF,2019-9-04,2019-12-05,10:00,11:20,629,2019fall
82081,470,JMITCH 161,TR,2019-9-04,2019-12-05,10:00,11:50,630,2019fall
82082,468,JMITCH 161,TR,2019-9-04,2019-12-05,14:00,15:50,630,2019fall
80055,475,JMITCH 175,TR,2019-9-04,2019-12-05,12:00,13:50,631,2019fall
84138,474,JMITCH 192,TR,2019-9-04,2019-12-05,12:00,13:20,632,2019fall
82084,473,JMITCH 282,MWF,2019-9-04,2019-12-05,15:00,16:50,633,2019fall
82204,475,JMITCH 175,TR,2019-9-04,2019-12-05,10:00,11:50,634,2019fall
82085,476,JMITCH 282,MWF,2019-9-04,2019-12-05,13:00,14:20,635,2019fall
82086,471,JMITCH 161,MWF,2019-9-04,2019-12-05,11:30,12:50,636,2019fall
83537,474,JMITCH 192,TR,2019-9-04,2019-12-05,14:00,15:20,637,2019fall
85288,470,TBA,,2019-9-04,2019-12-05,TBA,TBA,638,2019fall
86521,476,TBA,,2019-9-04,2019-12-05,TBA,TBA,638,2019fall
80057,475,JMITCH 175,TR,2019-9-04,2019-12-05,10:00,11:50,639,2019fall
82089,476,JMITCH 186,MWF,2019-9-04,2019-12-05,11:30,12:50,640,2019fall
82090,471,JMITCH 161,MWF,2019-9-04,2019-12-05,13:00,14:20,641,2019fall
87805,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,642,2019fall
87806,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,643,2019fall
80147,477,ARTS 241,TR,2019-9-04,2019-12-05,8:30,9:50,644,2019fall
80148,477,ARTS 143,MWF,2019-9-04,2019-12-05,14:30,15:20,644,2019fall
80149,478,ARTS 143,W,2019-9-04,2019-12-05,18:30,21:35,644,2019fall
80150,479,STM 1001,MWF,2019-9-04,2019-12-05,13:30,14:20,644,2019fall
81162,480,MUEN ,W,2019-9-04,2019-12-05,13:00,15:50,644,2019fall
87784,480,PA ,R,2019-9-04,2019-12-05,18:00,20:50,644,2019fall
80602,478,TBA,,2019-9-04,2019-12-05,TBA,TBA,644,2019fall
80180,38,STM 1001,MWF,2019-9-04,2019-12-05,8:30,9:20,645,2019fall
83348,481,STM 1001,T,2019-9-04,2019-12-05,18:30,21:20,645,2019fall
80151,482,ARTS 100,TR,2019-9-04,2019-12-05,10:00,11:20,646,2019fall
80152,483,ARTS 100,TR,2019-9-04,2019-12-05,11:30,12:50,646,2019fall
80153,483,ARTS 208,TR,2019-9-04,2019-12-05,13:00,14:20,646,2019fall
80154,479,STM 1002,MWF,2019-9-04,2019-12-05,9:30,10:20,646,2019fall
86545,484,ARTS 214,TR,2019-9-04,2019-12-05,11:30,12:50,647,2019fall
86546,485,ARTS 109,TR,2019-9-04,2019-12-05,10:00,11:20,648,2019fall
87112,38,STM 1002,MWF,2019-9-04,2019-12-05,10:30,11:20,649,2019fall
80155,482,THORV 110,MW,2019-9-04,2019-12-05,13:00,14:20,650,2019fall
87603,481,STM 1002,TR,2019-9-04,2019-12-05,14:30,15:50,651,2019fall
86537,486,ARTS 108,MW,2019-9-04,2019-12-05,11:30,12:50,652,2019fall
80156,487,ARTS 101,TR,2019-9-04,2019-12-05,11:30,12:50,653,2019fall
80157,488,GEOL 165,TR,2019-9-04,2019-12-05,10:00,11:20,654,2019fall
87749,489,ARTS 105,TR,2019-9-04,2019-12-05,13:00,14:20,655,2019fall
81758,490,ARTS 109,MW,2019-9-04,2019-12-05,14:30,15:50,656,2019fall
87620,484,ARTS 100,TR,2019-9-04,2019-12-05,14:30,15:50,657,2019fall
86534,184,ARTS 101,MW,2019-9-04,2019-12-05,13:00,14:20,658,2019fall
86550,39,GEOL 161,TR,2019-9-04,2019-12-05,13:00,14:20,659,2019fall
81759,487,ARTS 208,TR,2019-9-04,2019-12-05,14:30,15:50,660,2019fall
86143,488,TBA,,2019-9-04,2019-12-05,TBA,TBA,661,2019fall
80996,39,BIOL 124,TR,2019-9-04,2019-12-05,14:30,15:50,662,2019fall
80997,489,BIOL 123,TR,2019-9-04,2019-12-05,10:00,11:20,663,2019fall
82907,39,TBA,MTFS,2019-9-04,2019-9-14,9:00,11:50,664,2019fall
80998,184,ARTS 101,MW,2019-9-04,2019-12-05,10:00,11:20,665,2019fall
87176,39,GEOL 161,TR,2019-9-04,2019-12-05,13:00,14:20,666,2019fall
87623,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,667,2019fall
80999,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,668,2019fall
81001,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,669,2019fall
81002,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,670,2019fall
86575,491,EDUC 1004,TR,2019-9-04,2019-12-05,13:00,14:20,671,2019fall
87562,491,EDUC 2014,MW,2019-9-04,2019-12-05,11:30,12:50,671,2019fall
87405,492,TBA,,2019-9-04,2019-12-05,TBA,TBA,671,2019fall
87757,492,TBA,,2019-9-04,2019-12-05,TBA,TBA,671,2019fall
87758,492,TBA,,2019-9-04,2019-12-05,TBA,TBA,671,2019fall
87759,492,TBA,,2019-9-04,2019-12-05,TBA,TBA,671,2019fall
86936,493,EDUC 2014,M,2019-9-04,2019-12-05,8:30,11:20,672,2019fall
86937,494,EDUC 2009,M,2019-9-04,2019-12-05,8:30,11:20,672,2019fall
87563,493,EDUC 2014,R,2019-9-04,2019-12-05,13:00,15:50,672,2019fall
87564,494,EDUC 2014,R,2019-9-04,2019-12-05,13:00,15:50,672,2019fall
87848,495,EDUC 1020,R,2019-9-04,2019-12-05,9:00,11:50,672,2019fall
87565,496,EDUC 2002,M,2019-9-04,2019-12-05,10:00,12:50,672,2019fall
87911,497,LARO ,R,2019-9-04,2019-12-05,9:00,11:50,672,2019fall
86145,40,EDUC 2060,R,2019-9-04,2019-12-05,13:00,15:50,47,2019fall
84087,42,TBA,,2019-9-04,2019-12-05,TBA,TBA,47,2019fall
85629,0,AU ,MW,2019-9-04,2019-12-05,10:30,11:50,673,2019fall
80626,498,TBA,,2019-9-04,2019-12-05,TBA,TBA,674,2019fall
87800,495,TBA,,2019-9-04,2019-12-05,TBA,TBA,675,2019fall
81631,499,TBA,,2019-9-04,2019-12-05,TBA,TBA,676,2019fall
82897,500,TBA,,2019-9-04,2019-12-05,TBA,TBA,677,2019fall
81038,494,TBA,,2019-9-04,2019-12-05,TBA,TBA,678,2019fall
86812,493,TBA,,2019-9-04,2019-12-05,TBA,TBA,679,2019fall
81040,493,TBA,,2019-9-04,2019-12-05,TBA,TBA,680,2019fall
81413,493,TBA,,2019-9-04,2019-12-05,TBA,TBA,681,2019fall
86657,501,EDUC 1037,M,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86658,501,EDUC 2014,M,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86659,501,EDUC 2002,R,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86660,501,EDUC 2005,R,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86661,501,EDUC 2009,R,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86662,501,EDUC 2010,R,2019-9-04,2019-12-05,16:00,16:50,682,2019fall
86663,501,EDUC 2002,F,2019-9-04,2019-12-05,12:30,13:20,682,2019fall
86980,501,EDUC 2005,F,2019-9-04,2019-12-05,12:30,13:20,682,2019fall
86981,501,EDUC 2010,F,2019-9-04,2019-12-05,12:30,13:20,682,2019fall
87659,496,EDUC 2060,F,2019-9-04,2019-12-05,10:00,11:50,682,2019fall
86709,62,MUEN ,F,2019-9-04,2019-12-05,16:00,17:00,682,2019fall
86928,502,LARO ,M,2019-9-04,2019-12-05,12:00,12:50,682,2019fall
87671,503,TBA,F,2019-9-04,2019-12-05,9:00,11:50,682,2019fall
86664,501,EDUC 2005,M,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86665,501,EDUC 2009,M,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86666,501,EDUC 2014,R,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86667,501,EDUC 1037,R,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86668,501,EDUC 1024,R,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86669,501,EDUC 1022,R,2019-9-04,2019-12-05,16:00,16:50,683,2019fall
86982,501,EDUC 1037,F,2019-9-04,2019-12-05,12:30,13:20,683,2019fall
86983,501,EDUC 1039,F,2019-9-04,2019-12-05,12:30,13:20,683,2019fall
86984,501,EDUC 2009,F,2019-9-04,2019-12-05,12:30,13:20,683,2019fall
87343,502,LARO ,F,2019-9-04,2019-12-05,12:00,12:50,683,2019fall
82243,42,EDUC 1037,T,2019-9-04,2019-12-05,17:00,19:50,684,2019fall
85983,437,TBA,,2019-9-04,2019-12-05,TBA,TBA,684,2019fall
86153,493,TBA,,2019-9-04,2019-12-05,TBA,TBA,685,2019fall
86155,504,TBA,,2019-9-04,2019-12-05,TBA,TBA,686,2019fall
85393,505,TBA,TW,2019-9-04,2019-12-05,8:00,15:20,687,2019fall
87896,505,TBA,WF,2019-9-04,2019-12-05,8:00,15:20,687,2019fall
87897,505,TBA,MW,2019-9-04,2019-12-05,8:00,15:20,687,2019fall
87913,505,TBA,WR,2019-9-04,2019-12-05,8:00,15:50,687,2019fall
87989,505,TBA,TF,2019-9-04,2019-12-05,8:00,15:20,687,2019fall
85400,506,TBA,R,2019-9-04,2019-12-05,8:00,15:50,687,2019fall
86760,506,TBA,W,2019-9-04,2019-12-05,8:00,15:50,687,2019fall
87260,407,LARO ,TW,2019-9-04,2019-12-05,9:00,15:50,687,2019fall
86326,0,AU ,T,2019-9-04,2019-12-05,14:30,15:50,687,2019fall
87968,408,TBA,F,2019-9-04,2019-12-05,13:00,15:50,687,2019fall
87404,505,TBA,TW,2019-9-04,2019-12-05,8:00,15:20,688,2019fall
87467,505,TBA,MW,2019-9-04,2019-12-05,8:00,15:20,688,2019fall
86859,0,AU ,T,2019-9-04,2019-12-05,14:30,15:50,688,2019fall
87457,507,NA ,,2019-9-04,2019-12-05,TBA,TBA,689,2019fall
86934,508,EDUC 2060,R,2019-9-04,2019-12-05,18:00,20:50,690,2019fall
85556,426,TBA,W,2019-9-04,2019-12-05,9:00,11:50,690,2019fall
86935,509,EDUC 2002,T,2019-9-04,2019-12-05,18:00,20:50,51,2019fall
87793,510,EDUC 2009,S,2019-9-07,2019-9-07,9:00,15:50,691,2019fall
86731,510,EDUC 1251,S,2019-9-04,2019-12-05,9:00,15:50,692,2019fall
80690,511,EDUC 1039,S,2019-9-07,2019-9-07,9:00,15:50,693,2019fall
80704,508,TBA,,2019-9-04,2019-12-05,TBA,TBA,694,2019fall
87892,512,EDUC 2005,S,2019-9-07,2019-9-07,9:00,15:50,695,2019fall
80715,513,EDUC 2005,S,2019-9-14,2019-9-14,9:00,15:50,696,2019fall
87792,510,EDUC 2009,S,2019-9-07,2019-9-07,9:00,15:50,697,2019fall
80717,514,EDUC 3101,T,2019-9-04,2019-12-05,9:00,11:50,698,2019fall
80719,47,EDUC 3101,M,2019-9-04,2019-12-05,9:00,11:50,699,2019fall
80720,50,EDUC 1026,R,2019-9-04,2019-12-05,9:00,11:50,700,2019fall
82121,47,EDUC 2060,M,2019-9-04,2019-12-05,18:00,21:50,700,2019fall
87983,515,TBA,,2019-9-04,2019-12-05,TBA,TBA,700,2019fall
80722,47,EDUC 1039,S,2019-9-14,2019-9-14,9:00,15:50,56,2019fall
80723,516,TBA,,2019-9-04,2019-12-05,TBA,TBA,701,2019fall
81478,50,TBA,,2019-9-04,2019-12-05,TBA,TBA,701,2019fall
81415,517,TBA,,2019-9-04,2019-12-05,TBA,TBA,701,2019fall
87830,47,TBA,,2019-9-04,2019-12-05,TBA,TBA,701,2019fall
87956,47,TBA,,2019-9-04,2019-12-05,TBA,TBA,701,2019fall
81023,510,TBA,,2019-9-04,2019-12-05,TBA,TBA,58,2019fall
81025,514,EDUC 1039,W,2019-9-04,2019-12-05,10:00,11:50,58,2019fall
85688,517,EDUC 3101,W,2019-9-04,2019-12-05,10:00,11:50,58,2019fall
82290,510,EDUC 1251,S,2019-9-14,2019-9-14,9:00,15:50,702,2019fall
81026,50,TBA,,2019-9-04,2019-12-05,TBA,TBA,703,2019fall
81027,50,TBA,,2019-9-04,2019-12-05,TBA,TBA,704,2019fall
86572,518,EDUC 2014,W,2019-9-04,2019-12-05,17:00,19:50,705,2019fall
86574,519,EDUC 1004,TR,2019-9-04,2019-12-05,14:30,15:50,705,2019fall
87472,409,EDUC 2002,T,2019-9-04,2019-12-05,13:00,15:50,705,2019fall
87259,497,LARO ,M,2019-9-04,2019-12-05,9:00,10:20,705,2019fall
86284,520,TBA,W,2019-9-04,2019-12-05,13:00,15:50,705,2019fall
86754,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86757,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86758,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86828,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86906,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
87068,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86756,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
86755,521,TBA,,2019-9-04,2019-12-05,TBA,TBA,705,2019fall
87060,522,EDUC 2014,M,2019-9-04,2019-12-05,17:00,19:50,706,2019fall
87910,424,LARO ,MF,2019-9-04,2019-12-05,10:30,11:50,706,2019fall
85123,523,EDUC 1039,M,2019-9-04,2019-12-05,9:00,11:50,707,2019fall
85124,523,EDUC 2005,R,2019-9-04,2019-12-05,9:00,11:50,707,2019fall
85892,519,EDUC 2002,M,2019-9-04,2019-12-05,13:00,15:50,707,2019fall
87370,52,EDUC 1039,R,2019-9-04,2019-12-05,17:00,20:20,707,2019fall
85279,52,EDUC 1024,T,2019-9-04,2019-12-05,13:00,15:50,707,2019fall
87468,52,EDUC 2060,M,2019-9-04,2019-12-05,10:00,12:50,707,2019fall
87261,497,LARO ,MR,2019-9-04,2019-12-05,13:00,14:20,707,2019fall
87309,524,EDUC 2002,R,2019-9-04,2019-12-05,13:00,15:50,707,2019fall
85136,525,EDUC 1024,R,2019-9-04,2019-12-05,9:00,11:50,708,2019fall
85137,518,EDUC 1039,R,2019-9-04,2019-12-05,13:00,15:50,708,2019fall
87592,526,MCLN 101,R,2019-9-04,2019-12-05,13:00,15:50,708,2019fall
85138,527,EDUC 1004,R,2019-9-04,2019-12-05,9:00,11:50,709,2019fall
87898,518,TBA,,2019-9-04,2019-12-05,TBA,TBA,59,2019fall
85650,52,TBA,,2019-9-04,2019-12-05,TBA,TBA,710,2019fall
86187,528,TBA,,2019-9-04,2019-12-05,TBA,TBA,711,2019fall
87787,523,TBA,,2019-9-04,2019-12-05,TBA,TBA,62,2019fall
87850,521,EDUC 2005,T,2019-9-17,2019-9-17,16:30,19:30,63,2019fall
81041,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,712,2019fall
83456,529,EDUC 3134,T,2019-9-04,2019-12-05,17:00,20:05,713,2019fall
85553,437,TBA,,2019-9-04,2019-4-07,TBA,TBA,714,2019fall
85564,55,TBA,,2019-9-04,2019-12-05,TBA,TBA,715,2019fall
83141,55,TBA,,2019-9-04,2019-12-05,TBA,TBA,716,2019fall
83943,435,TBA,,2019-9-04,2019-12-05,TBA,TBA,66,2019fall
83145,55,TBA,,2019-9-04,2019-12-05,TBA,TBA,717,2019fall
83945,437,TBA,,2019-9-04,2019-12-05,TBA,TBA,718,2019fall
83800,530,ENG 2C02,TR,2019-9-04,2019-12-05,8:30,9:50,719,2019fall
85473,531,ENG 2C01,TR,2019-9-04,2019-12-05,8:30,9:50,719,2019fall
83801,530,ENG 2C02,T,2019-9-04,2019-12-05,17:30,18:50,719,2019fall
83802,530,ENG 2C02,R,2019-9-04,2019-12-05,17:30,18:50,719,2019fall
83806,532,ENG 2C40,M,2019-9-04,2019-12-05,14:30,15:20,720,2019fall
80403,375,PHYSIC 103,MWF,2019-9-04,2019-12-05,9:30,10:20,721,2019fall
82747,375,ENG 2C80,R,2019-9-12,2019-9-12,14:30,17:20,721,2019fall
83793,375,ENG 2C80,R,2019-9-19,2019-9-19,14:30,17:20,721,2019fall
83796,375,ENG 2C80,F,2019-9-13,2019-9-13,14:30,17:20,721,2019fall
83807,533,PHYSIC 165,TR,2019-9-04,2019-12-05,11:30,12:50,722,2019fall
83808,533,PHYSIC 103,R,2019-9-04,2019-12-05,13:00,14:20,722,2019fall
80404,534,ENG 1B12,TR,2019-9-04,2019-12-05,14:30,15:50,723,2019fall
85888,254,ENG 2B53,MWF,2019-9-04,2019-12-05,15:30,16:20,724,2019fall
85889,254,ENG 2C80,R,2019-9-04,2019-12-05,8:30,11:20,724,2019fall
85890,254,ENG 2C80,F,2019-9-04,2019-12-05,8:30,11:20,724,2019fall
84073,535,ENG 2B53,MWF,2019-9-04,2019-12-05,14:30,15:20,725,2019fall
84161,535,ENG 2C75,T,2019-9-17,2019-9-17,8:30,11:20,725,2019fall
84162,535,ENG 2C75,W,2019-9-18,2019-9-18,8:30,11:20,725,2019fall
85447,536,ENG 2B53,MWF,2019-9-04,2019-12-05,11:30,12:20,726,2019fall
85448,536,ENG 2C75,R,2019-9-12,2019-9-12,8:30,11:20,726,2019fall
85449,536,ENG 2C75,F,2019-9-13,2019-9-13,8:30,11:20,726,2019fall
84074,537,ENG 2C01,TR,2019-9-04,2019-12-05,13:00,14:20,727,2019fall
84163,537,ENG 2C61,M,2019-9-09,2019-9-09,8:30,11:20,727,2019fall
84167,537,ENG 2C61,R,2019-9-12,2019-9-12,8:30,11:20,727,2019fall
80407,538,ENG 2B53,TR,2019-9-04,2019-12-05,11:30,12:50,728,2019fall
84288,538,ENG 2C61,W,2019-9-11,2019-9-11,14:30,17:20,728,2019fall
80409,539,ENG 1B77,TR,2019-9-04,2019-12-05,10:00,11:20,729,2019fall
87264,539,ENG 2C61,W,2019-9-18,2019-9-18,14:30,17:20,729,2019fall
80410,540,ENG 2C88,MWF,2019-9-04,2019-12-05,12:30,13:20,730,2019fall
84601,540,ENG 2C74,R,2019-9-19,2019-9-19,14:30,17:20,730,2019fall
80411,540,ENG 2B53,MWF,2019-9-04,2019-12-05,10:30,11:20,731,2019fall
84585,540,ENG 2C74,R,2019-9-12,2019-9-12,14:30,17:20,731,2019fall
84588,541,ENG 1B77,MWF,2019-9-04,2019-12-05,9:30,10:20,732,2019fall
84602,541,ENG 2C80,M,2019-9-09,2019-9-09,14:30,17:20,732,2019fall
84603,541,ENG 2C80,T,2019-9-10,2019-9-10,14:30,17:20,732,2019fall
85358,542,ENG 1B12,MWF,2019-9-04,2019-12-05,11:30,12:20,733,2019fall
85365,542,ENG 2C80,M,2019-11-18,2019-11-18,14:30,17:20,733,2019fall
85366,542,ENG 2C80,T,2019-11-19,2019-11-19,14:30,17:20,733,2019fall
81101,378,ENG 2B53,TR,2019-9-04,2019-12-05,13:00,14:20,734,2019fall
83661,376,ENG 2C88,TR,2019-9-04,2019-12-05,10:00,11:20,735,2019fall
81434,375,ENG 1C70,TR,2019-9-04,2019-12-05,11:30,12:50,736,2019fall
82596,543,ENG 2B51,T,2019-9-04,2019-12-05,13:00,15:50,737,2019fall
87849,543,TBA,,2019-9-04,2019-12-05,TBA,TBA,738,2019fall
81740,541,ENG 2B51,MW,2019-9-04,2019-12-05,11:00,12:50,739,2019fall
81075,542,ENG 1B77,W,2019-9-04,2019-12-05,14:30,17:20,740,2019fall
87180,377,ENG 2B53,MWF,2019-9-04,2019-12-06,12:30,13:20,741,2019fall
81076,536,ENG 2B51,TR,2019-9-04,2019-12-05,11:30,12:50,742,2019fall
81077,543,TBA,MWF,2019-9-04,2019-12-05,11:30,12:20,743,2019fall
81079,535,GEOL 269,M,2019-9-04,2019-12-05,9:30,11:50,744,2019fall
81080,538,TBA,TR,2019-9-04,2019-12-05,13:00,14:20,745,2019fall
87855,376,AGRI 2D77,F,2019-9-04,2019-12-05,13:00,15:50,746,2019fall
87935,537,AGRI 2E83,T,2019-9-04,2019-12-05,15:00,17:50,746,2019fall
81437,375,ENG 1C70,R,2019-11-28,2019-11-28,13:00,16:20,747,2019fall
81085,535,TBA,,2019-9-04,2019-12-05,TBA,TBA,748,2019fall
81395,535,TBA,,2019-9-04,2019-12-05,TBA,TBA,749,2019fall
81436,535,TBA,,2019-9-04,2019-12-05,TBA,TBA,750,2019fall
81311,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,751,2019fall
81312,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,752,2019fall
